Senaryo;SpinNo;Bahis;BakiyeOnce;BakiyeSonra;Odenen;Cluster;Tumble;CarpanDeger;CarpanKaynak;Bonus;BonusOdenen;ArdKayipOnce;Kacis;Kategori;SpinTipi;SureMs;ClusterDetay
"2. Biraz Kazandıralım";2;100;10620;11020;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S7x10=500TL"
"2. Biraz Kazandıralım";3;100;11020;11670;750;3;3;5;DOGAL;False;0;0;False;MegaWin;Normal;2;"S2x9=40TL | S2x17=50TL | S2x8=60TL"
"2. Biraz Kazandıralım";4;100;11670;12070;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S7x10=500TL"
"2. Biraz Kazandıralım";5;100;12070;12470;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S7x10=500TL"
"2. Biraz Kazandıralım";6;100;12470;12970;600;1;1;3;DOGAL;False;0;0;False;MegaWin;Normal;2;"S5x10=200TL"
"2. Biraz Kazandıralım";7;100;12970;13170;300;1;1;3;DOGAL;False;0;0;False;BigWin;Normal;2;"S0x12=100TL"
"2. Biraz Kazandıralım";8;100;13170;13470;400;1;1;2;DOGAL;False;0;0;False;BigWin;Normal;2;"S5x8=80TL"
"2. Biraz Kazandıralım";9;100;13470;13870;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S5x12=500TL"
"2. Biraz Kazandıralım";10;100;13870;14270;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S7x11=500TL"
"2. Biraz Kazandıralım";11;100;14270;14670;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S7x10=500TL"
"2. Biraz Kazandıralım";12;100;14670;14970;400;1;1;3;DOGAL;False;0;0;False;BigWin;Normal;2;"S0x10=50TL"
"2. Biraz Kazandıralım";13;100;14970;15240;370;5;5;0;-;False;0;0;False;BigWin;Normal;1;"S2x9=40TL | S2x16=80TL | S2x10=150TL | S2x9=20TL | S2x10=80TL"
"2. Biraz Kazandıralım";14;100;15240;15640;500;1;1;0;-;False;0;0;False;MegaWin;Normal;2;"S5x15=500TL"
"2. Biraz Kazandıralım";15;100;15640;16040;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S7x10=500TL"
"2. Biraz Kazandıralım";16;100;16040;16420;480;2;2;3;DOGAL;False;0;0;False;BigWin;Normal;1;"S1x11=60TL | S1x17=100TL"
"2. Biraz Kazandıralım";17;100;16420;16650;330;2;2;0;-;False;0;0;False;BigWin;Normal;1;"S4x12=300TL | S4x8=30TL"
"2. Biraz Kazandıralım";18;100;16650;17050;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S5x12=500TL"
"2. Biraz Kazandıralım";19;100;17050;17750;800;1;1;5;DOGAL;False;0;0;False;MegaWin;Normal;2;"S3x11=100TL"
"2. Biraz Kazandıralım";20;100;17750;18450;800;1;1;3;DOGAL;False;0;0;False;MegaWin;Normal;1;"S6x8=100TL"
"2. Biraz Kazandıralım";21;100;18450;18650;300;1;1;2;DOGAL;False;0;0;False;BigWin;Normal;2;"S4x11=150TL"
"2. Biraz Kazandıralım";22;100;18650;18850;300;1;1;0;-;False;0;0;False;BigWin;Normal;1;"S6x11=300TL"
"2. Biraz Kazandıralım";23;100;18850;19150;400;1;1;5;DOGAL;False;0;0;False;BigWin;Normal;1;"S2x11=80TL"
"2. Biraz Kazandıralım";24;100;19150;19530;480;1;1;3;DOGAL;False;0;0;False;BigWin;Normal;5;"S2x11=80TL"
"2. Biraz Kazandıralım";25;100;19530;19930;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S5x13=500TL"
"2. Biraz Kazandıralım";26;100;19930;20360;530;2;2;0;-;False;0;0;False;MegaWin;Normal;1;"S7x11=500TL | S7x9=30TL"
"2. Biraz Kazandıralım";27;100;20360;20780;520;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S7x18=520TL"
"2. Biraz Kazandıralım";28;100;20780;21180;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S7x10=500TL"
"2. Biraz Kazandıralım";29;100;21180;21470;390;3;3;3;DOGAL;False;0;0;False;BigWin;Normal;1;"S3x8=50TL | S3x10=60TL | S3x8=20TL"
"2. Biraz Kazandıralım";30;100;21470;21740;370;3;3;0;-;False;0;0;False;BigWin;Normal;1;"S4x13=300TL | S4x8=40TL | S4x8=30TL"
"3. Biraz Kaybettirelim";1;100;10000;9950;50;1;1;0;-;False;0;0;False;Normal;Normal;5;"S3x8=50TL"
"3. Biraz Kaybettirelim";2;100;9950;9880;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";3;100;9880;9830;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"3. Biraz Kaybettirelim";4;100;9830;9730;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";5;100;9730;9660;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";6;100;9660;9560;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";7;100;9560;9460;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";8;100;9460;9420;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S4x8=60TL"
"3. Biraz Kaybettirelim";9;100;9420;9400;80;1;1;0;-;False;0;0;False;Normal;Normal;0;"S5x8=80TL"
"3. Biraz Kaybettirelim";10;100;9400;9330;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";11;100;9330;9230;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";12;100;9230;9150;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"3. Biraz Kaybettirelim";13;100;9150;9090;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"3. Biraz Kaybettirelim";14;100;9090;9010;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"3. Biraz Kaybettirelim";15;100;9010;8950;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"3. Biraz Kaybettirelim";16;100;8950;8880;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";17;100;8880;8830;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"3. Biraz Kaybettirelim";18;100;8830;8730;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";19;100;8730;8630;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";20;100;8630;8550;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"3. Biraz Kaybettirelim";21;100;8550;8450;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";22;100;8450;8390;40;1;1;0;-;False;0;0;False;Normal;Normal;1;"S2x8=40TL"
"3. Biraz Kaybettirelim";23;100;8390;8350;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S4x8=60TL"
"3. Biraz Kaybettirelim";24;100;8350;8250;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";25;100;8250;8170;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"3. Biraz Kaybettirelim";26;100;8170;8150;80;1;1;0;-;False;0;0;False;Normal;Normal;0;"S5x8=80TL"
"3. Biraz Kaybettirelim";27;100;8150;8130;80;1;1;0;-;False;0;0;False;Normal;Normal;0;"S5x8=80TL"
"3. Biraz Kaybettirelim";28;100;8130;8080;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"3. Biraz Kaybettirelim";29;100;8080;7980;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";30;100;7980;7910;30;1;1;0;-;False;0;0;False;Normal;Normal;1;"S1x8=30TL"
