Senaryo;SpinNo;Bahis;BakiyeOnce;BakiyeSonra;Odenen;Cluster;Tumble;CarpanDeger;CarpanKaynak;Bonus;BonusOdenen;ArdKayipOnce;Kacis;Kategori;SpinTipi;SureMs;ClusterDetay
"0. Normal Oyun";20;100;8580;8680;200;1;1;5;DOGAL;False;0;0;False;BigWin;Normal;0;"S2x8=40TL"
"0. Normal Oyun";21;100;8680;8630;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"0. Normal Oyun";22;100;8630;8530;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";23;100;8530;8430;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";24;100;8430;8490;160;1;1;0;-;True;110;0;False;Normal;Bonus;0;"S3x9=50TL"
"0. Normal Oyun";25;100;8490;8440;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x10=50TL"
"0. Normal Oyun";26;100;8440;8340;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";27;100;8340;8240;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";28;100;8240;8200;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S4x8=60TL"
"0. Normal Oyun";29;100;8200;8150;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x11=50TL"
"0. Normal Oyun";30;100;8150;8130;80;1;1;0;-;False;0;0;False;Normal;Normal;0;"S5x8=80TL"
"0. Normal Oyun";31;100;8130;8030;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";32;100;8030;8080;150;1;1;0;-;False;0;0;False;Normal;Normal;0;"S7x8=150TL"
"0. Normal Oyun";33;100;8080;7980;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";34;100;7980;7880;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";35;100;7880;7780;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";36;100;7780;7830;150;2;2;3;DOGAL;False;0;0;False;Normal;Normal;0;"S0x9=20TL | S1x8=30TL"
"0. Normal Oyun";37;100;7830;7730;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";38;100;7730;7630;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";39;100;7630;8030;500;1;1;10;DOGAL;False;0;0;False;MegaWin;Normal;0;"S3x8=50TL"
"0. Normal Oyun";40;100;8030;7930;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";41;100;7930;7910;80;2;2;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL | S1x8=30TL"
"0. Normal Oyun";42;100;7910;7810;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";43;100;7810;7710;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";44;100;7710;7610;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";45;100;7610;7510;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";46;100;7510;7470;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x10=60TL"
"0. Normal Oyun";47;100;7470;7460;90;2;2;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL | S3x8=50TL"
"0. Normal Oyun";48;100;7460;7360;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";49;100;7360;7280;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x9=20TL"
"0. Normal Oyun";50;100;7280;7180;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";51;100;7180;7080;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";52;100;7080;6980;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";53;100;6980;7440;560;5;5;2;DOGAL;False;0;0;False;MegaWin;Normal;0;"S1x8=30TL | S1x9=40TL | S6x9=100TL | S4x8=60TL | S3x8=50TL"
"0. Normal Oyun";54;100;7440;7340;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";55;100;7340;7530;290;4;4;0;-;False;0;0;False;BigWin;Normal;0;"S3x9=50TL | S0x8=20TL | S5x16=120TL | S6x8=100TL"
"0. Normal Oyun";56;100;7530;7430;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";57;100;7430;7330;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";58;100;7330;7710;480;1;1;8;DOGAL;False;0;0;False;BigWin;Normal;0;"S4x9=60TL"
"0. Normal Oyun";59;100;7710;7610;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";60;100;7610;7510;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";61;100;7510;7410;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";62;100;7410;7310;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";63;100;7310;7210;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";64;100;7210;7110;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";65;100;7110;7250;240;3;3;0;-;False;0;0;False;BigWin;Normal;0;"S2x10=80TL | S2x10=60TL | S2x12=100TL"
"0. Normal Oyun";66;100;7250;7150;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";67;100;7150;7050;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";68;100;7050;6970;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";69;100;6970;6870;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";70;100;6870;6770;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";71;100;6770;6670;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";72;100;6670;6810;240;2;2;3;DOGAL;False;0;0;False;BigWin;Normal;0;"S4x8=60TL | S4x9=20TL"
"0. Normal Oyun";73;100;6810;6710;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";74;100;6710;6610;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";75;100;6610;7320;810;4;4;3;DOGAL;False;0;0;False;MegaWin;Normal;0;"S4x10=150TL | S1x8=30TL | S1x10=50TL | S1x8=40TL"
"0. Normal Oyun";76;100;7320;7280;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x10=60TL"
"0. Normal Oyun";77;100;7280;7180;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";78;100;7180;7220;140;4;4;0;-;False;0;0;False;Normal;Normal;0;"S1x9=30TL | S1x9=20TL | S2x9=40TL | S3x8=50TL"
"0. Normal Oyun";79;100;7220;7120;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";80;100;7120;7020;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";81;100;7020;6920;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";82;100;6920;6820;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";83;100;6820;6720;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";84;100;6720;6820;200;1;1;10;DOGAL;False;0;0;False;BigWin;Normal;1;"S0x8=20TL"
"0. Normal Oyun";85;100;6820;6720;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";86;100;6720;6720;100;1;1;0;-;False;0;0;False;Normal;Normal;0;"S6x8=100TL"
"0. Normal Oyun";87;100;6720;6620;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";88;100;6620;6620;100;2;2;0;-;True;20;0;False;Normal;Bonus;0;"S0x11=50TL | S0x8=30TL"
"0. Normal Oyun";89;100;6620;6520;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";90;100;6520;6420;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";91;100;6420;6720;400;2;2;5;DOGAL;False;0;0;False;BigWin;Normal;0;"S0x10=50TL | S0x8=30TL"
"0. Normal Oyun";92;100;6720;6620;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";93;100;6620;6520;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";94;100;6520;6420;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";95;100;6420;7110;790;1;1;0;-;True;690;0;False;MegaWin;Bonus;0;"S6x9=100TL"
"0. Normal Oyun";96;100;7110;7010;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";97;100;7010;6940;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"0. Normal Oyun";98;100;6940;6840;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";99;100;6840;6740;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";100;100;6740;6640;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";101;100;6640;6540;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";102;100;6540;6440;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";103;100;6440;6340;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";104;100;6340;6270;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"0. Normal Oyun";105;100;6270;6350;180;2;2;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL | S7x8=150TL"
"0. Normal Oyun";106;100;6350;6250;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";107;100;6250;6200;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"0. Normal Oyun";108;100;6200;6100;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";109;100;6100;6000;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";110;100;6000;5970;70;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x16=70TL"
"0. Normal Oyun";111;100;5970;5870;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";112;100;5870;5770;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";113;100;5770;5670;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";114;100;5670;5630;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S4x8=60TL"
"0. Normal Oyun";115;100;5630;5570;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x9=40TL"
"0. Normal Oyun";116;100;5570;5470;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";117;100;5470;5370;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";118;100;5370;5420;150;1;1;3;DOGAL;False;0;0;False;Normal;Normal;0;"S0x10=50TL"
"0. Normal Oyun";119;100;5420;5720;400;2;2;2;DOGAL;False;0;0;False;BigWin;Normal;0;"S3x9=50TL | S7x8=150TL"
"0. Normal Oyun";120;100;5720;5620;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";121;100;5620;5520;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";122;100;5520;5420;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";123;100;5420;5320;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";124;100;5320;5220;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";125;100;5220;5120;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";126;100;5120;5020;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";127;100;5020;5370;450;2;2;5;DOGAL;False;0;0;False;BigWin;Normal;0;"S4x8=60TL | S1x8=30TL"
"0. Normal Oyun";128;100;5370;5270;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";129;100;5270;5460;290;1;1;0;-;True;260;0;False;BigWin;Bonus;0;"S1x8=30TL"
"0. Normal Oyun";130;100;5460;5360;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";131;100;5360;5900;640;2;2;8;DOGAL;False;0;0;False;MegaWin;Normal;0;"S3x8=50TL | S1x8=30TL"
"0. Normal Oyun";132;100;5900;5800;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";133;100;5800;5700;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";134;100;5700;5600;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";135;100;5600;5550;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x10=50TL"
"0. Normal Oyun";136;100;5550;5450;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";137;100;5450;5350;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";138;100;5350;5350;100;1;1;0;-;False;0;0;False;Normal;Normal;0;"S6x8=100TL"
"0. Normal Oyun";139;100;5350;5250;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";140;100;5250;5150;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";141;100;5150;5120;70;2;2;0;-;False;0;0;False;Normal;Normal;0;"S0x9=20TL | S0x8=50TL"
"0. Normal Oyun";142;100;5120;5020;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";143;100;5020;4920;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";144;100;4920;4820;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";145;100;4820;4720;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";146;100;4720;4660;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x9=40TL"
"0. Normal Oyun";147;100;4660;4560;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";148;100;4560;4460;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";149;100;4460;4360;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";150;100;4360;4260;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";151;100;4260;4160;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";152;100;4160;4110;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"0. Normal Oyun";153;100;4110;4010;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";154;100;4010;4010;100;2;2;0;-;True;0;0;False;Normal;Bonus;0;"S0x11=50TL | S3x8=50TL"
"0. Normal Oyun";155;100;4010;3910;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";156;100;3910;3810;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";157;100;3810;3710;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";158;100;3710;3610;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";159;100;3610;3510;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";160;100;3510;3550;140;3;3;0;-;False;0;0;False;Normal;Normal;0;"S0x9=20TL | S5x8=80TL | S2x8=40TL"
"0. Normal Oyun";161;100;3550;3450;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";162;100;3450;3350;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";163;100;3350;3430;180;0;0;0;-;True;180;0;False;Normal;Bonus;0;"-"
"0. Normal Oyun";164;100;3430;3330;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";165;100;3330;3230;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";166;100;3230;3490;360;4;4;2;DOGAL;True;20;0;False;BigWin;Bonus;0;"S5x8=80TL | S2x8=40TL | S2x8=30TL | S2x9=20TL"
"0. Normal Oyun";167;100;3490;3390;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";168;100;3390;3860;570;3;3;3;DOGAL;False;0;0;False;MegaWin;Normal;0;"S1x9=30TL | S1x17=140TL | S0x9=20TL"
"0. Normal Oyun";169;100;3860;3760;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";170;100;3760;3700;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"0. Normal Oyun";171;100;3700;3650;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x11=50TL"
"0. Normal Oyun";172;100;3650;3590;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"0. Normal Oyun";173;100;3590;3520;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"0. Normal Oyun";174;100;3520;4180;760;1;1;0;-;True;740;0;False;MegaWin;Bonus;0;"S0x8=20TL"
"0. Normal Oyun";175;100;4180;4080;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";176;100;4080;3980;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";177;100;3980;3880;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";178;100;3880;3930;150;2;2;0;-;False;0;0;False;Normal;Normal;0;"S3x10=100TL | S1x16=50TL"
"0. Normal Oyun";179;100;3930;3950;120;2;2;0;-;False;0;0;False;Normal;Normal;0;"S1x10=60TL | S4x8=60TL"
"0. Normal Oyun";180;100;3950;3850;0;0;0;0;-;False;0;0;False;Normal;Normal;4;"-"
"0. Normal Oyun";181;100;3850;3750;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";182;100;3750;4450;800;2;2;8;DOGAL;False;0;0;False;MegaWin;Normal;0;"S2x8=40TL | S2x8=60TL"
"0. Normal Oyun";183;100;4450;4350;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";184;100;4350;4250;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";185;100;4250;4210;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x10=60TL"
"0. Normal Oyun";186;100;4210;4170;60;2;2;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL | S2x8=40TL"
"0. Normal Oyun";187;100;4170;4170;100;3;3;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL | S1x9=50TL | S1x9=20TL"
"0. Normal Oyun";188;100;4170;4210;140;2;2;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL | S0x16=100TL"
"0. Normal Oyun";189;100;4210;4220;110;2;2;0;-;False;0;0;False;Normal;Normal;0;"S4x8=60TL | S0x16=50TL"
"0. Normal Oyun";190;100;4220;4120;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";191;100;4120;4020;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";192;100;4020;3920;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";193;100;3920;3820;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";194;100;3820;4000;280;6;6;0;-;False;0;0;False;BigWin;Normal;0;"S3x8=50TL | S3x8=60TL | S5x8=80TL | S3x8=40TL | S3x8=20TL | S3x9=30TL"
"0. Normal Oyun";195;100;4000;3900;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";196;100;3900;3850;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x11=50TL"
"0. Normal Oyun";197;100;3850;4550;800;2;2;8;DOGAL;False;0;0;False;MegaWin;Normal;0;"S3x9=50TL | S3x16=50TL"
"0. Normal Oyun";198;100;4550;4540;90;1;1;0;-;False;0;0;False;Normal;Normal;0;"S4x16=90TL"
"0. Normal Oyun";199;100;4540;4440;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";200;100;4440;4640;300;1;1;2;DOGAL;False;0;0;False;BigWin;Normal;0;"S7x9=150TL"
"0. Normal Oyun";201;100;4640;4560;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";202;100;4560;4460;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";203;100;4460;4360;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";204;100;4360;4310;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"0. Normal Oyun";205;100;4310;4210;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";206;100;4210;4150;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"0. Normal Oyun";207;100;4150;4050;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";208;100;4050;3950;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";209;100;3950;3850;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";210;100;3850;4650;900;3;3;10;DOGAL;False;0;0;False;MegaWin;Normal;0;"S2x8=40TL | S1x8=30TL | S0x9=20TL"
"0. Normal Oyun";211;100;4650;4550;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";212;100;4550;4450;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";213;100;4450;4350;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";214;100;4350;4700;450;2;2;5;DOGAL;False;0;0;False;BigWin;Normal;0;"S0x10=50TL | S2x9=40TL"
"0. Normal Oyun";215;100;4700;4600;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";216;100;4600;4540;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"0. Normal Oyun";217;100;4540;4440;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";218;100;4440;4340;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";219;100;4340;4240;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";220;100;4240;4140;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";221;100;4140;4060;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";222;100;4060;3960;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";223;100;3960;4060;200;1;1;10;DOGAL;False;0;0;False;BigWin;Normal;0;"S0x9=20TL"
"0. Normal Oyun";224;100;4060;4360;400;1;1;10;DOGAL;False;0;0;False;BigWin;Normal;0;"S2x8=40TL"
"0. Normal Oyun";225;100;4360;4260;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";226;100;4260;4580;420;2;2;3;DOGAL;False;0;0;False;BigWin;Normal;0;"S3x8=50TL | S3x16=90TL"
"0. Normal Oyun";227;100;4580;4530;50;2;2;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL | S0x8=20TL"
"0. Normal Oyun";228;100;4530;4430;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";229;100;4430;4330;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";230;100;4330;4230;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";231;100;4230;4130;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";232;100;4130;4030;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";233;100;4030;3930;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";234;100;3930;3830;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";235;100;3830;5160;1430;1;1;0;-;True;1380;0;False;MegaWin;Bonus;0;"S0x10=50TL"
"0. Normal Oyun";236;100;5160;5110;50;2;2;0;-;False;0;0;False;Normal;Normal;0;"S1x9=30TL | S0x8=20TL"
