Senaryo;SpinNo;Bahis;BakiyeOnce;BakiyeSonra;Odenen;Cluster;Tumble;CarpanDeger;CarpanKaynak;Bonus;BonusOdenen;ArdKayipOnce;Kacis;Kategori;SpinTipi;SureMs;ClusterDetay
"0. Normal Oyun";198;100;19970;19870;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";199;100;19870;19770;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";200;100;19770;19670;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";201;100;19670;19570;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";202;100;19570;19470;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";203;100;19470;19580;210;4;4;0;-;False;0;0;False;BigWin;Normal;0;"S0x8=20TL | S4x8=60TL | S0x9=30TL | S6x8=100TL"
"0. Normal Oyun";204;100;19580;19480;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";205;100;19480;19380;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";206;100;19380;19280;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";207;100;19280;19180;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";208;100;19180;19080;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";209;100;19080;18980;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";210;100;18980;18880;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";211;100;18880;18800;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";212;100;18800;18700;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";213;100;18700;18600;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";214;100;18600;18500;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";215;100;18500;18400;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";216;100;18400;18300;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";217;100;18300;18200;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";218;100;18200;18100;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";219;100;18100;18350;350;2;2;5;DOGAL;False;0;0;False;BigWin;Normal;0;"S0x8=20TL | S0x8=50TL"
"0. Normal Oyun";220;100;18350;18250;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";221;100;18250;18150;0;0;0;0;-;True;0;0;False;Normal;Bonus;0;"-"
"0. Normal Oyun";222;100;18150;18050;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";223;100;18050;17980;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x9=30TL"
"0. Normal Oyun";224;100;17980;17910;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"0. Normal Oyun";225;100;17910;17810;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";226;100;17810;18270;560;1;1;10;DOGAL;False;0;0;False;MegaWin;Normal;1;"S0x9=20TL"
"0. Normal Oyun";227;100;18270;18170;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";228;100;18170;18090;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";229;100;18090;18200;210;4;4;0;-;False;0;0;False;BigWin;Normal;0;"S1x18=50TL | S2x8=40TL | S2x8=100TL | S1x8=20TL"
"0. Normal Oyun";230;100;18200;18100;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";231;100;18100;18000;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";232;100;18000;17900;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";233;100;17900;17820;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x9=20TL"
"0. Normal Oyun";234;100;17820;17820;100;0;0;0;-;True;100;0;False;Normal;Bonus;0;"-"
"0. Normal Oyun";235;100;17820;17720;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";236;100;17720;17620;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";237;100;17620;17520;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";238;100;17520;17760;340;2;2;0;-;False;0;0;False;BigWin;Normal;0;"S4x12=300TL | S4x9=40TL"
