Senaryo;SpinNo;Bahis;BakiyeOnce;BakiyeSonra;Odenen;Cluster;Tumble;CarpanDeger;CarpanKaynak;Bonus;BonusOdenen;ArdKayipOnce;Kacis;Kategori;SpinTipi;SureMs;ClusterDetay
"1. Alıştırma";12;100;14150;14550;500;1;1;0;-;False;0;0;False;MegaWin;Normal;4;"S7x10=500TL"
"1. Alıştırma";13;100;14550;14890;440;2;2;2;DOGAL;False;0;0;False;BigWin;Normal;1;"S2x13=200TL | S2x9=20TL"
"1. Alıştırma";14;100;14890;15290;500;1;1;5;DOGAL;False;0;0;False;MegaWin;Normal;3;"S0x11=50TL"
"1. Alıştırma";15;100;15290;15610;420;2;2;2;DOGAL;False;0;0;False;BigWin;Normal;0;"S7x9=150TL | S7x10=60TL"
"1. Alıştırma";16;100;15610;16010;500;1;1;0;-;False;0;0;False;MegaWin;Normal;3;"S7x10=500TL"
"1. Alıştırma";17;100;16010;16310;400;1;1;5;DOGAL;False;0;0;False;BigWin;Normal;3;"S2x10=80TL"
"1. Alıştırma";18;100;16310;16630;420;2;2;3;DOGAL;False;0;0;False;BigWin;Normal;2;"S3x10=100TL | S3x8=40TL"
"1. Alıştırma";19;100;16630;17030;500;1;1;2;DOGAL;False;0;0;False;MegaWin;Normal;2;"S3x11=100TL"
"1. Alıştırma";20;100;17030;17330;400;1;1;2;DOGAL;False;0;0;False;BigWin;Normal;2;"S2x13=200TL"
"1. Alıştırma";21;100;17330;17730;500;1;1;0;-;False;0;0;False;MegaWin;Normal;0;"S5x12=500TL"
"1. Alıştırma";22;100;17730;18130;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S5x13=500TL"
"1. Alıştırma";23;100;18130;18530;500;1;1;0;-;False;0;0;False;MegaWin;Normal;4;"S7x11=500TL"
"1. Alıştırma";24;100;18530;18930;500;1;1;3;DOGAL;False;0;0;False;MegaWin;Normal;2;"S0x16=100TL"
"1. Alıştırma";25;100;18930;19330;500;1;1;0;-;False;0;0;False;MegaWin;Normal;2;"S7x10=500TL"
"1. Alıştırma";26;100;19330;19730;500;1;1;0;-;False;0;0;False;MegaWin;Normal;0;"S7x10=500TL"
"1. Alıştırma";27;100;19730;20130;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S5x13=500TL"
"1. Alıştırma";28;100;20130;20530;500;1;1;0;-;False;0;0;False;MegaWin;Normal;3;"S7x11=500TL"
"1. Alıştırma";29;100;20530;20930;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S7x11=500TL"
"1. Alıştırma";30;100;20930;21230;400;3;3;0;-;False;0;0;False;BigWin;Normal;3;"S4x12=300TL | S4x8=20TL | S4x8=80TL"
"2. Biraz Kazandıralım";1;100;10000;10400;500;1;1;0;-;False;0;0;False;MegaWin;Normal;4;"S5x13=500TL"
"2. Biraz Kazandıralım";2;100;10400;10900;600;1;1;3;DOGAL;False;0;0;False;MegaWin;Normal;1;"S3x10=100TL"
"2. Biraz Kazandıralım";3;100;10900;11450;650;2;2;0;-;False;0;0;False;MegaWin;Normal;1;"S5x12=500TL | S5x8=150TL"
"2. Biraz Kazandıralım";4;100;11450;11850;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S7x11=500TL"
"2. Biraz Kazandıralım";5;100;11850;12370;620;3;3;2;DOGAL;False;0;0;False;MegaWin;Normal;4;"S2x14=200TL | S2x8=60TL | S2x8=50TL"
"2. Biraz Kazandıralım";6;100;12370;12600;330;3;3;0;-;False;0;0;False;BigWin;Normal;2;"S1x13=150TL | S1x10=80TL | S1x8=100TL"
"2. Biraz Kazandıralım";7;100;12600;13000;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S5x12=500TL"
"2. Biraz Kazandıralım";8;100;13000;13400;500;1;1;0;-;False;0;0;False;MegaWin;Normal;4;"S7x11=500TL"
"2. Biraz Kazandıralım";9;100;13400;13600;300;1;1;0;-;False;0;0;False;BigWin;Normal;1;"S4x12=300TL"
"2. Biraz Kazandıralım";10;100;13600;14000;500;1;1;2;DOGAL;False;0;0;False;MegaWin;Normal;2;"S3x11=100TL"
"2. Biraz Kazandıralım";11;100;14000;14400;500;1;1;0;-;False;0;0;False;MegaWin;Normal;2;"S7x10=500TL"
"2. Biraz Kazandıralım";12;100;14400;14800;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S7x10=500TL"
"2. Biraz Kazandıralım";13;100;14800;15000;300;1;1;0;-;False;0;0;False;BigWin;Normal;2;"S6x10=300TL"
"2. Biraz Kazandıralım";14;100;15000;15500;600;1;1;3;DOGAL;False;0;0;False;MegaWin;Normal;2;"S3x11=100TL"
"2. Biraz Kazandıralım";15;100;15500;15700;300;1;1;0;-;False;0;0;False;BigWin;Normal;1;"S6x11=300TL"
"2. Biraz Kazandıralım";16;100;15700;16100;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S5x12=500TL"
"2. Biraz Kazandıralım";17;100;16100;16400;400;1;1;2;DOGAL;False;0;0;False;BigWin;Normal;1;"S2x13=200TL"
"2. Biraz Kazandıralım";18;100;16400;16630;330;4;4;0;-;False;0;0;False;BigWin;Normal;2;"S2x12=200TL | S2x9=30TL | S2x8=80TL | S2x8=20TL"
"2. Biraz Kazandıralım";19;100;16630;16830;300;1;1;3;DOGAL;False;0;0;False;BigWin;Normal;1;"S6x8=100TL"
"2. Biraz Kazandıralım";20;100;16830;17070;340;2;2;0;-;False;0;0;False;BigWin;Normal;1;"S4x15=300TL | S4x8=40TL"
"2. Biraz Kazandıralım";21;100;17070;17470;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S5x13=500TL"
"2. Biraz Kazandıralım";22;100;17470;17930;560;1;1;5;DOGAL;False;0;0;False;MegaWin;Normal;2;"S5x9=80TL"
"2. Biraz Kazandıralım";23;100;17930;18160;330;5;5;0;-;False;0;0;False;BigWin;Normal;1;"S0x19=110TL | S0x17=80TL | S0x8=40TL | S0x8=80TL | S0x9=20TL"
"2. Biraz Kazandıralım";24;100;18160;18810;750;1;1;3;DOGAL;False;0;0;False;MegaWin;Normal;1;"S4x10=150TL"
"2. Biraz Kazandıralım";25;100;18810;19460;750;1;1;2;DOGAL;False;0;0;False;MegaWin;Normal;1;"S1x13=150TL"
"2. Biraz Kazandıralım";26;100;19460;19860;500;1;1;5;DOGAL;False;0;0;False;MegaWin;Normal;2;"S0x14=100TL"
"2. Biraz Kazandıralım";27;100;19860;20060;300;1;1;5;DOGAL;False;0;0;False;BigWin;Normal;1;"S1x10=60TL"
"2. Biraz Kazandıralım";28;100;20060;20410;450;1;1;3;DOGAL;False;0;0;False;BigWin;Normal;1;"S7x9=150TL"
"2. Biraz Kazandıralım";29;100;20410;20610;300;1;1;0;-;False;0;0;False;BigWin;Normal;1;"S6x11=300TL"
"2. Biraz Kazandıralım";30;100;20610;21010;500;1;1;0;-;False;0;0;False;MegaWin;Normal;1;"S5x12=500TL"
"3. Biraz Kaybettirelim";1;100;10000;9940;40;1;1;0;-;False;0;0;False;Normal;Normal;4;"S2x8=40TL"
"3. Biraz Kaybettirelim";2;100;9940;9880;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"3. Biraz Kaybettirelim";3;100;9880;9830;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"3. Biraz Kaybettirelim";4;100;9830;9760;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";5;100;9760;9690;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";6;100;9690;9620;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";7;100;9620;9520;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";8;100;9520;9440;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"3. Biraz Kaybettirelim";9;100;9440;9340;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";10;100;9340;9280;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"3. Biraz Kaybettirelim";11;100;9280;9180;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";12;100;9180;9120;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"3. Biraz Kaybettirelim";13;100;9120;9020;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";14;100;9020;8980;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S4x8=60TL"
"3. Biraz Kaybettirelim";15;100;8980;8940;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S4x8=60TL"
"3. Biraz Kaybettirelim";16;100;8940;8890;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"3. Biraz Kaybettirelim";17;100;8890;8850;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S4x8=60TL"
"3. Biraz Kaybettirelim";18;100;8850;8790;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"3. Biraz Kaybettirelim";19;100;8790;8720;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";20;100;8720;8620;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";21;100;8620;8570;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"3. Biraz Kaybettirelim";22;100;8570;8490;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"3. Biraz Kaybettirelim";23;100;8490;8390;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";24;100;8390;8290;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"3. Biraz Kaybettirelim";25;100;8290;8210;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"3. Biraz Kaybettirelim";26;100;8210;8150;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"3. Biraz Kaybettirelim";27;100;8150;8080;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";28;100;8080;8040;60;1;1;0;-;False;0;0;False;Normal;Normal;0;"S4x8=60TL"
"3. Biraz Kaybettirelim";29;100;8040;7970;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"3. Biraz Kaybettirelim";30;100;7970;7870;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
